Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-wisg,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: accountName,Spreadsheet: postText,Spreadsheet: postImage,Spreadsheet: accountimage,Spreadsheet: commentnum,Spreadsheet: sharenum,Spreadsheet: reactionum,Spreadsheet: like,Spreadsheet: heart,Spreadsheet: laugh,Spreadsheet: surprise,Spreadsheet: sad,Spreadsheet: disgust,Spreadsheet: angry,Spreadsheet: commentacc1,Spreadsheet: comment1,Spreadsheet: blocks,Spreadsheet: randomise,Spreadsheet: type,Spreadsheet: question,Spreadsheet: correct_answer,Spreadsheet: feedback
53,1758455974287,21/09/2025 11:59,1758459574287,1,21/09/2025 13:59,238955,3,task-v8r9,,49329844,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,6,test item,ISI,jb9xyl,1,continue,,1967.2000000000116,1967.2000000000116,1967.2000000000116,1967.2000000000116,1967.2000000000116,1967.2000000000116,1,0,0,,Fixation Timing,Fixation,1,object-27,test item,,,,,,,,,,,,,,,,,test_2,4,,"When watering trees, it is safe to use washing up liquid to water trees",true,Washing up liquid won't harm the trees at all
54,1758455976670,21/09/2025 11:59,1758459576670,1,21/09/2025 13:59,238955,3,task-v8r9,,49329844,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,6,test item,test,ruwiaf,2,response,false,2383.0000000029686,2366.7999999999884,2383.0000000029686,2383.0000000029686,2366.7999999999884,2383.0000000029686,0,0,0,,Click Response,false response,9,object-11,test item,,,,,,,,,,,,,,,,,test_2,4,,"When watering trees, it is safe to use washing up liquid to water trees",true,Washing up liquid won't harm the trees at all
55,1758455977989,21/09/2025 11:59,1758459577989,1,21/09/2025 13:59,238955,3,task-v8r9,,49329844,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,6,test item,test,ruwiaf,2,response,next,3701.4000000014785,3700,3701.4000000014785,3701.4000000014785,3700,3701.4000000014785,0,0,0,,Click Response,Click To Continue,7,object-39,test item,,,,,,,,,,,,,,,,,test_2,4,,"When watering trees, it is safe to use washing up liquid to water trees",true,Washing up liquid won't harm the trees at all
56,1758455979955,21/09/2025 11:59,1758459579955,1,21/09/2025 13:59,238955,3,task-v8r9,,49329844,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,7,test item,ISI,jb9xyl,1,continue,,1966.7999999999884,1966.7999999999884,1966.7999999999884,1966.7999999999884,1966.7999999999884,1966.7999999999884,1,0,0,,Fixation Timing,Fixation,1,object-27,test item,,,,,,,,,,,,,,,,,test_2,4,,Young trees need up to 8 litres of water a day,false,Young trees need up to 80 litres of water a day
57,1758455981917,21/09/2025 11:59,1758459581917,1,21/09/2025 13:59,238955,3,task-v8r9,,49329844,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,7,test item,test,ruwiaf,2,response,true,1963,1949,1963,1963,1949,1963,0,0,0,,Click Response,true response,8,object-13,test item,,,,,,,,,,,,,,,,,test_2,4,,Young trees need up to 8 litres of water a day,false,Young trees need up to 80 litres of water a day
58,1758455984406,21/09/2025 11:59,1758459584406,1,21/09/2025 13:59,238955,3,task-v8r9,,49329844,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,7,test item,test,ruwiaf,2,response,next,4449.599999999977,4433.099999999977,4449.599999999977,4449.599999999977,4433.099999999977,4449.599999999977,0,0,0,,Click Response,Click To Continue,7,object-39,test item,,,,,,,,,,,,,,,,,test_2,4,,Young trees need up to 8 litres of water a day,false,Young trees need up to 80 litres of water a day
59,1758455986355,21/09/2025 11:59,1758459586355,1,21/09/2025 13:59,238955,3,task-v8r9,,49329844,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,8,test item,ISI,jb9xyl,1,continue,,1966.8000000000466,1966.8000000000466,1966.8000000000466,1966.8000000000466,1966.8000000000466,1966.8000000000466,1,0,0,,Fixation Timing,Fixation,1,object-27,test item,,,,,,,,,,,,,,,,,test_2,4,,"When watering street trees, you can pour water in the soil, down the pipe or into the green bag",true,Watering any of these locations will help our trees
60,1758455990431,21/09/2025 11:59,1758459590431,1,21/09/2025 13:59,238955,3,task-v8r9,,49329844,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,8,test item,test,ruwiaf,2,response,true,4076.400000000722,4065.5,4076.400000000722,4076.400000000722,4065.5,4076.400000000722,1,0,0,,Click Response,true response,8,object-13,test item,,,,,,,,,,,,,,,,,test_2,4,,"When watering street trees, you can pour water in the soil, down the pipe or into the green bag",true,Watering any of these locations will help our trees
61,1758455991646,21/09/2025 11:59,1758459591646,1,21/09/2025 13:59,238955,3,task-v8r9,,49329844,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,8,test item,test,ruwiaf,2,response,next,5290.700000001467,5283.199999999953,5290.700000001467,5290.700000001467,5283.199999999953,5290.700000001467,0,0,0,,Click Response,Click To Continue,7,object-39,test item,,,,,,,,,,,,,,,,,test_2,4,,"When watering street trees, you can pour water in the soil, down the pipe or into the green bag",true,Watering any of these locations will help our trees
62,1758455991647,21/09/2025 11:59,1758459591647,1,21/09/2025 13:59,238955,3,task-v8r9,,49329844,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,,,,,,,info,END,,,293324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1758455820694,21/09/2025 11:57,1758459420694,1,21/09/2025 13:57,238955,3,task-v8r9,,49329875,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1758455842683,21/09/2025 11:57,1758459442683,1,21/09/2025 13:57,238955,3,task-v8r9,,49329875,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,1,sm instructions,instr,3y5lbv,1,continue,,21998.869999999253,21990.57,21998.869999999253,21998.869999999253,21990.57,21998.869999999253,1,0,0,,Click To Continue,Continue Button,2,object-23,sm instructions,,,,,,,,,,,,,,,,,sm_1,,,,,
3,1758455878905,21/09/2025 11:57,1758459478905,1,21/09/2025 13:57,238955,3,task-v8r9,,49329875,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,1,post_single,post,yruilm,1,continue,,36231.39999999981,36214.9,36231.39999999981,36231.39999999981,36214.9,36231.39999999981,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,davidbeckham,Great evening with great company 🏆 @stellaartois 🍺 @arynasabalenka @nickjonas @rachelbrosnahan @mariasharapova,beckham.png,beckhamID.png,7868,126,,2453,12,1,,14,,,,,sm_1,1,filler,,,
4,1758455924196,21/09/2025 11:58,1758459524196,1,21/09/2025 13:58,238955,3,task-v8r9,,49329875,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,2,post_single,post,yruilm,1,continue,,45307.89999999925,45306.09999999999,45307.89999999925,45307.89999999925,45306.09999999999,45307.89999999925,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,nasa,"Launching later this month, two new NASA missions will study bursts of solar energy that can impact technology and astronauts exploring space.

When the Sun’s magnetic fields reconnect and create a solar flare, it sends out streams of charged particles. NASA’s Interstellar Mapping and Acceleration Probe, or IMAP, will track this solar wind as it reaches the boundaries of the solar system and interacts with the local galactic neighborhood beyond.

IMAP will also be able to help provide real-time observations of the solar wind as it approaches Earth, providing about a half-hour’s warning of harmful radiation for spacecraft and astronauts. As Artemis astronauts venture beyond Earth’s magnetic protection to the Moon and Mars, IMAP’s data becomes ever more crucial to fill in missing puzzle pieces that will help mission planners predict and mitigate the effects of space weather.

It will share a ride to space with NASA’s Carruthers Geocorona Observatory. Carruthers will use its post nearly a million miles from Earth to view the exosphere, our home planet’s outermost atmospheric layer that plays a role in space weather.",nasa.png,nasaID.png,337,957,,125,32,,45,,,,,,sm_1,1,filler_test,,,
5,1758455942304,21/09/2025 11:59,1758459542304,1,21/09/2025 13:59,238955,3,task-v8r9,,49329875,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,3,post_single,post,yruilm,1,continue,,18109.199999999633,18099.20000000001,18109.199999999633,18109.199999999633,18099.20000000001,18109.199999999633,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,natgeo,"Photo by @chrisburkard | Russia's remote, volcanic Kuril Islands sit along the Pacific Ring of Fire where runoff from the land creates dramatic color shifts in the water. The vibrant patterns are caused by suspended minerals and silt, constantly reshaped by tides and wind. In a region defined by isolation and tectonic unrest, even the ocean becomes a canvas of motion and change.",natgeo.png,natgoeID.png,45,98,,3,22,,,,,,,,sm_1,1,filler_test,,,
6,1758455957864,21/09/2025 11:59,1758459557864,1,21/09/2025 13:59,238955,3,task-v8r9,,49329875,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,4,post_single,post,yruilm,1,action,heart,15565.899999999994,15565.899999999994,15569.999999999622,15565.899999999994,15565.899999999994,15569.999999999622,1,4.099999999627471,0,react,Social Media,Social Media,1,object-19,post_single,Pauline G,Selling my handmade beautiful jewellery in Liverpool - this weekend. Please visit and buy yourself some jewellery you never knew you needed! ,jewel.jpg,pg.jpg,,,,,,,,,,,,,sm_1,1,filler,,,
7,1758455967056,21/09/2025 11:59,1758459567056,1,21/09/2025 13:59,238955,3,task-v8r9,,49329875,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,4,post_single,post,yruilm,1,continue,,24762.299999999435,24748.5,24762.299999999435,24762.299999999435,24748.5,24762.299999999435,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,Pauline G,Selling my handmade beautiful jewellery in Liverpool - this weekend. Please visit and buy yourself some jewellery you never knew you needed! ,jewel.jpg,pg.jpg,,,,,,,,,,,,,sm_1,1,filler,,,
8,1758455967057,21/09/2025 11:59,1758459567057,1,21/09/2025 13:59,238955,3,task-v8r9,,49329875,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,4,post_single,post,yruilm,1,response,heart,15565.899999999994,24748.5,24763.09999999925,15565.899999999994,24748.5,24763.09999999925,1,9197.199999999255,0,react,Social Media,Social Media,1,object-19,post_single,Pauline G,Selling my handmade beautiful jewellery in Liverpool - this weekend. Please visit and buy yourself some jewellery you never knew you needed! ,jewel.jpg,pg.jpg,,,,,,,,,,,,,sm_1,1,filler,,,
9,1758455999962,21/09/2025 11:59,1758459599962,1,21/09/2025 13:59,238955,3,task-v8r9,,49329875,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,5,post_single,post,yruilm,1,action,surprise,32915.399999999994,32915.399999999994,32920.09999999925,32915.399999999994,32915.399999999994,32920.09999999925,1,4.699999999254942,0,react,Social Media,Social Media,1,object-19,post_single,daily_hack_zone,Cooking secret 🤫 #KitchenHack #LifeHacks #WhiskTrick #SmartTips #EverydayHacks#cooking #momhacks,avo.gif,avoID.png,6, ,,3,,,,,,,lia_m,Great - if you can find a ripe one!,sm_1,1,filler,,,
10,1758456007783,21/09/2025 12:00,1758459607783,1,21/09/2025 14:00,238955,3,task-v8r9,,49329875,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,5,post_single,post,yruilm,1,continue,,40740.59999999925,40731.69999999998,40740.59999999925,40740.59999999925,40731.69999999998,40740.59999999925,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,daily_hack_zone,Cooking secret 🤫 #KitchenHack #LifeHacks #WhiskTrick #SmartTips #EverydayHacks#cooking #momhacks,avo.gif,avoID.png,6, ,,3,,,,,,,lia_m,Great - if you can find a ripe one!,sm_1,1,filler,,,
11,1758456007784,21/09/2025 12:00,1758459607784,1,21/09/2025 14:00,238955,3,task-v8r9,,49329875,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,5,post_single,post,yruilm,1,response,surprise,32915.399999999994,40731.69999999998,40741.299999999435,32915.399999999994,40731.69999999998,40741.299999999435,1,7825.899999999441,0,react,Social Media,Social Media,1,object-19,post_single,daily_hack_zone,Cooking secret 🤫 #KitchenHack #LifeHacks #WhiskTrick #SmartTips #EverydayHacks#cooking #momhacks,avo.gif,avoID.png,6, ,,3,,,,,,,lia_m,Great - if you can find a ripe one!,sm_1,1,filler,,,
12,1758456076405,21/09/2025 12:01,1758459676405,1,21/09/2025 14:01,238955,3,task-v8r9,,49329875,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,6,post_single,post,yruilm,1,action,heart,68612.90000000002,68612.90000000002,68629.50000000003,68612.90000000002,68612.90000000002,68629.50000000003,1,16.60000000000582,0,react,Social Media,Social Media,1,object-19,post_single,HistoryFeels,"Nine days after Star Wars opened in 1977, Alec Guinness (Obi-Wan Kenobi) wrote in his diary: ‘Am pinning my hopes on Star Wars percentage which could bring me £100K or more if it does Jaws business, as predicted.’ He ended up earning an estimated $95 million for what amounted to 20 minutes of screen time.
When Star Wars premiered in May 1977, even its cast and crew had little idea of the cultural juggernaut it would become. Alec Guinness, already an accomplished actor with an Academy Award to his name, viewed his role as Obi-Wan Kenobi with some skepticism. In fact, he reportedly found some of the dialogue clunky and even doubted whether the film would resonate with audiences. Yet, shrewdly, Guinness negotiated a deal that included a small percentage of the film’s profits—something highly unusual at the time for an actor in his position.
Just nine days after the movie’s release, Guinness confided in his diary that he was hopeful the percentage might yield him around £100,000 if the film managed to perform like Spielberg’s Jaws. What unfolded was beyond his imagination: Star Wars exploded into a worldwide phenomenon, earning hundreds of millions and spawning a multi-decade franchise. Guinness’s share ultimately netted him an estimated $95 million over the years for less than half an hour of actual screen time.
His decision remains one of the most legendary deals in Hollywood history—a testament to foresight, negotiation, and a little bit of luck. Obi-Wan Kenobi became not only an iconic character but also a financial windfall Guinness could never have predicted.",star wars image.jpg,starwars ID.png,,76,,45,,,55,,,,,,sm_1,1,filler_test,,,
13,1758456077946,21/09/2025 12:01,1758459677946,1,21/09/2025 14:01,238955,3,task-v8r9,,49329875,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,T1 social media memory,3,integrated_blocks,Spreadsheet1,Spreadsheet1,6,post_single,post,yruilm,1,continue,,70171.60000000003,70154.90000000002,70171.60000000003,70171.60000000003,70154.90000000002,70171.60000000003,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,HistoryFeels,"Nine days after Star Wars opened in 1977, Alec Guinness (Obi-Wan Kenobi) wrote in his diary: ‘Am pinning my hopes on Star Wars percentage which could bring me £100K or more if it does Jaws business, as predicted.’ He ended up earning an estimated $95 million for what amounted to 20 minutes of screen time.
When Star Wars premiered in May 1977, even its cast and crew had little idea of the cultural juggernaut it would become. Alec Guinness, already an accomplished actor with an Academy Award to his name, viewed his role as Obi-Wan Kenobi with some skepticism. In fact, he reportedly found some of the dialogue clunky and even doubted whether the film would resonate with audiences. Yet, shrewdly, Guinness negotiated a deal that included a small percentage of the film’s profits—something highly unusual at the time for an actor in his position.
Just nine days after the movie’s release, Guinness confided in his diary that he was hopeful the percentage might yield him around £100,000 if the film managed to perform like Spielberg’s Jaws. What unfolded was beyond his imagination: Star Wars exploded into a worldwide phenomenon, earning hundreds of millions and spawning a multi-decade franchise. Guinness’s share ultimately netted him an estimated $95 million over the years for less than half an hour of actual screen time.
His decision remains one of the most legendary deals in Hollywood history—a testament to foresight, negotiation, and a little bit of luck. Obi-Wan Kenobi became not only an iconic character but also a financial windfall Guinness could never have predicted.",star wars image.jpg,starwars ID.png,,76,,45,,,55,,,,,,sm_1,1,filler_test,,,
